Id,Unknown0,Level,Stat1Min,Stat1Max,Stat2Min,Stat2Max,Stat3Min,Stat3Max,Stat4Min,Stat4Max,Stat1Group,Stat2Group,Stat3Group,Stat4Group,Domain,Name,GenerationType,CorrectGroup,Data0Length,Data0,Data1Length,Data1,Unknown22,Unknown23,Data2Length,Data2,Unknown26,Data3Length,Data3,Data4Length,Data4,Metadata,Unknown32
"AllAttributes3",54439,22,9,12,0,0,0,0,0,0,614,-72340172838076674,-72340172838076674,-72340172838076674,1,"of the Meteor",2,"AllAttributes",3,12938,3,12962,-72340172838076674,0,0,12974,-72340172838076674,0,12974,0,12974,"",-72340172838076674
"AllAttributes4",37112,33,13,16,0,0,0,0,0,0,614,-72340172838076674,-72340172838076674,-72340172838076674,1,"of the Comet",2,"AllAttributes",3,13068,3,13092,-72340172838076674,0,0,13104,-72340172838076674,0,13104,0,13104,"",-72340172838076674
"AllAttributes5",54222,44,17,20,0,0,0,0,0,0,614,-72340172838076674,-72340172838076674,-72340172838076674,1,"of the Heavens",2,"AllAttributes",2,13202,2,13218,-72340172838076674,0,0,13226,-72340172838076674,0,13226,0,13226,"",-72340172838076674
"AllAttributes6",27858,55,21,24,0,0,0,0,0,0,614,-72340172838076674,-72340172838076674,-72340172838076674,1,"of the Galaxy",2,"AllAttributes",2,13322,2,13338,-72340172838076674,0,0,13346,-72340172838076674,0,13346,0,13346,"",-72340172838076674
"AllAttributes7",30580,66,25,28,0,0,0,0,0,0,614,-72340172838076674,-72340172838076674,-72340172838076674,1,"of the Universe",2,"AllAttributes",2,13446,2,13462,-72340172838076674,0,0,13470,-72340172838076674,0,13470,0,13470,"",-72340172838076674
"AllAttributes8",13220,77,29,32,0,0,0,0,0,0,614,-72340172838076674,-72340172838076674,-72340172838076674,1,"of the Infinite",2,"AllAttributes",2,13570,2,13586,-72340172838076674,0,0,13594,-72340172838076674,0,13594,0,13594,"",-72340172838076674
"AllAttributesImplicitAmulet1",30457,25,10,16,0,0,0,0,0,0,614,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AllAttributes",0,13692,0,13692,-72340172838076674,0,0,13692,-72340172838076674,0,13692,0,13692,"",-72340172838076674
"AllAttributesUniqueAmulet8",11855,1,80,100,0,0,0,0,0,0,614,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AllAttributes",0,13786,0,13786,-72340172838076674,0,0,13786,-72340172838076674,0,13786,0,13786,"",-72340172838076674
"AllAttributesUniqueBelt3",29850,1,20,30,0,0,0,0,0,0,614,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AllAttributes",0,13876,0,13876,-72340172838076674,0,0,13876,-72340172838076674,0,13876,0,13876,"",-72340172838076674
"AllAttributesUniqueAmulet9",33691,1,20,40,0,0,0,0,0,0,614,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AllAttributes",0,13970,0,13970,-72340172838076674,0,0,13970,-72340172838076674,0,13970,0,13970,"",-72340172838076674
"AllAttributesImplicitWreath1",24114,1,16,24,0,0,0,0,0,0,614,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AllAttributes",0,14068,0,14068,-72340172838076674,0,0,14068,-72340172838076674,0,14068,0,14068,"",-72340172838076674
"AllAttributesUniqueRing6",7034,1,10,20,0,0,0,0,0,0,614,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AllAttributes",0,14158,0,14158,-72340172838076674,0,0,14158,-72340172838076674,0,14158,0,14158,"",-72340172838076674
"AllAttributesUniqueHelmetStr3",54887,1,20,25,0,0,0,0,0,0,614,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AllAttributes",0,14258,0,14258,-72340172838076674,0,0,14258,-72340172838076674,0,14258,0,14258,"",-72340172838076674
"AllAttributesTestUniqueAmulet1",8152,1,500,500,0,0,0,0,0,0,614,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AllAttributes",0,14360,0,14360,-72340172838076674,0,0,14360,-72340172838076674,0,14360,0,14360,"",-72340172838076674
"AllAttributesUniqueBodyStr3",41819,1,40,50,0,0,0,0,0,0,614,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AllAttributes",0,14456,0,14456,-72340172838076674,0,0,14456,-72340172838076674,0,14456,0,14456,"",-72340172838076674
"AllAttributesUniqueTwoHandMace7",873,1,25,50,0,0,0,0,0,0,614,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AllAttributes",0,14560,0,14560,-72340172838076674,0,0,14560,-72340172838076674,0,14560,0,14560,"",-72340172838076674
"IncreasedLife1",9449,1,10,19,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"Healthy",1,"IncreasedLife",3,14644,3,14668,-72340172838076674,0,0,14680,-72340172838076674,0,14680,0,14680,"",-72340172838076674
"IncreasedLife2",58537,11,20,29,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"Sanguine",1,"IncreasedLife",3,14766,3,14790,-72340172838076674,0,0,14802,-72340172838076674,0,14802,0,14802,"",-72340172838076674
"IncreasedLife3",58606,18,30,39,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"Stalwart",1,"IncreasedLife",3,14888,3,14912,-72340172838076674,0,0,14924,-72340172838076674,0,14924,0,14924,"",-72340172838076674
"IncreasedLife4",33655,24,40,49,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"Stout",1,"IncreasedLife",3,15004,3,15028,-72340172838076674,0,0,15040,-72340172838076674,0,15040,0,15040,"",-72340172838076674
"IncreasedLife5",53843,30,50,59,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"Robust",1,"IncreasedLife",3,15122,3,15146,-72340172838076674,0,0,15158,-72340172838076674,0,15158,0,15158,"",-72340172838076674
"IncreasedLife6",57475,36,60,69,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"Rotund",1,"IncreasedLife",3,15240,3,15264,-72340172838076674,0,0,15276,-72340172838076674,0,15276,0,15276,"",-72340172838076674
"IncreasedLife7",25711,44,70,79,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"Virile",1,"IncreasedLife",3,15358,3,15382,-72340172838076674,0,0,15394,-72340172838076674,0,15394,0,15394,"",-72340172838076674
"IncreasedLife8",13916,54,80,89,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"Athlete's",1,"IncreasedLife",5,15482,5,15522,-72340172838076674,0,0,15542,-72340172838076674,0,15542,0,15542,"",-72340172838076674
"IncreasedLife9",11324,64,90,99,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"Fecund",1,"IncreasedLife",7,15624,7,15680,-72340172838076674,0,0,15708,-72340172838076674,0,15708,0,15708,"",-72340172838076674
"IncreasedLife10",60280,73,100,109,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"Vigorous",1,"IncreasedLife",2,15796,2,15812,-72340172838076674,0,0,15820,-72340172838076674,0,15820,0,15820,"",-72340172838076674
"IncreasedLifeUniqueRing1",2315,1,20,30,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,15910,0,15910,-72340172838076674,0,0,15910,-72340172838076674,0,15910,0,15910,"",-72340172838076674
"IncreasedLifeUniqueOneHandSword1",11283,1,20,30,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,16016,0,16016,-72340172838076674,0,0,16016,-72340172838076674,0,16016,0,16016,"",-72340172838076674
"IncreasedLifeUniqueHelmetStr1",25342,1,25,50,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,16116,0,16116,-72340172838076674,0,0,16116,-72340172838076674,0,16116,0,16116,"",-72340172838076674
"IncreasedLifeImplicitRing1",58870,2,20,30,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,16210,0,16210,-72340172838076674,0,0,16210,-72340172838076674,0,16210,0,16210,"",-72340172838076674
"IncreasedLifeImplicitBelt1",8190,10,25,40,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,16304,0,16304,-72340172838076674,0,0,16304,-72340172838076674,0,16304,0,16304,"",-72340172838076674
"IncreasedLifeUniqueBodyStr1",43911,1,500,500,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,16400,0,16400,-72340172838076674,0,0,16400,-72340172838076674,0,16400,0,16400,"",-72340172838076674
"IncreasedLifeUniqueAmulet4",37504,1,30,50,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,16494,0,16494,-72340172838076674,0,0,16494,-72340172838076674,0,16494,0,16494,"",-72340172838076674
"IncreasedLifeUniqueShieldDex2",40388,1,60,80,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,16594,0,16594,-72340172838076674,0,0,16594,-72340172838076674,0,16594,0,16594,"",-72340172838076674
"IncreasedLifeUniqueShieldStr1",6681,1,80,100,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,16694,0,16694,-72340172838076674,0,0,16694,-72340172838076674,0,16694,0,16694,"",-72340172838076674
"IncreasedLifeUniqueBootsInt4",37330,1,20,20,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,16792,0,16792,-72340172838076674,0,0,16792,-72340172838076674,0,16792,0,16792,"",-72340172838076674
"IncreasedLifeUniqueShieldStr2",22873,1,30,50,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,16892,0,16892,-72340172838076674,0,0,16892,-72340172838076674,0,16892,0,16892,"",-72340172838076674
"IncreasedLifeUniqueTwoHandAxe4",1367,1,100,100,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,16994,0,16994,-72340172838076674,0,0,16994,-72340172838076674,0,16994,0,16994,"",-72340172838076674
"IncreasedLifeUniqueBodyDexInt1",50071,1,50,70,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,17096,0,17096,-72340172838076674,0,0,17096,-72340172838076674,0,17096,0,17096,"",-72340172838076674
"IncreasedLifeUniqueHelmetDex4",45132,1,80,100,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,17196,0,17196,-72340172838076674,0,0,17196,-72340172838076674,0,17196,0,17196,"",-72340172838076674
"IncreasedLifeUniqueBodyInt5",39689,1,6,6,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,17292,0,17292,-72340172838076674,0,0,17292,-72340172838076674,0,17292,0,17292,"",-72340172838076674
"IncreasedLifeUniqueGlovesInt3",19111,1,20,30,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,17392,0,17392,-72340172838076674,0,0,17392,-72340172838076674,0,17392,0,17392,"",-72340172838076674
"ReducedLifeUniqueGlovesDexInt4",18013,1,-20,-20,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,17494,0,17494,-72340172838076674,0,0,17494,-72340172838076674,0,17494,0,17494,"",-72340172838076674
"IncreasedLifeUniqueHelmetStrDex4",4645,1,200,220,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,17600,0,17600,-72340172838076674,0,0,17600,-72340172838076674,0,17600,0,17600,"",-72340172838076674
"IncreasedLifeUniqueAmulet14",63926,40,30,40,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,17696,0,17696,-72340172838076674,0,0,17696,-72340172838076674,0,17696,0,17696,"",-72340172838076674
"IncreasedLifeUniqueTwoHandMace6",53474,1,35,40,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,17800,0,17800,-72340172838076674,0,0,17800,-72340172838076674,0,17800,0,17800,"",-72340172838076674
"IncreasedLifeUniqueBodyDex6",45941,1,80,90,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,17896,0,17896,-72340172838076674,0,0,17896,-72340172838076674,0,17896,0,17896,"",-72340172838076674
"IncreasedLifeUniqueHelmetDexInt2",35662,1,20,30,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,18002,0,18002,-72340172838076674,0,0,18002,-72340172838076674,0,18002,0,18002,"",-72340172838076674
"IncreasedLifeUniqueHelmetDex5",45013,1,10,20,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,18102,0,18102,-72340172838076674,0,0,18102,-72340172838076674,0,18102,0,18102,"",-72340172838076674
"IncreasedLifeUniqueBodyStrDex3_",23436,1,40,60,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,18206,0,18206,-72340172838076674,0,0,18206,-72340172838076674,0,18206,0,18206,"",-72340172838076674
"IncreasedLifeUniqueShieldStrInt6",51541,1,40,60,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,18312,0,18312,-72340172838076674,0,0,18312,-72340172838076674,0,18312,0,18312,"",-72340172838076674
"IncreasedLifeUniqueBodyStrDex2",29241,1,60,80,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,18414,0,18414,-72340172838076674,0,0,18414,-72340172838076674,0,18414,0,18414,"",-72340172838076674
"IncreasedLifeUniqueBootsDex6",56069,1,35,45,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,18512,0,18512,-72340172838076674,0,0,18512,-72340172838076674,0,18512,0,18512,"",-72340172838076674
"IncreasedLifeUniqueRing19",51435,1,30,40,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,18604,0,18604,-72340172838076674,0,0,18604,-72340172838076674,0,18604,0,18604,"",-72340172838076674
"IncreasedLifeUniqueBelt7",3477,50,50,60,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,18694,0,18694,-72340172838076674,0,0,18694,-72340172838076674,0,18694,0,18694,"",-72340172838076674
"IncreasedLifeUniqueBelt8",10112,63,75,100,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,18784,0,18784,-72340172838076674,0,0,18784,-72340172838076674,0,18784,0,18784,"",-72340172838076674
"IncreasedLifeUniqueBodyStr2",19115,1,12,20,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,18880,0,18880,-72340172838076674,0,0,18880,-72340172838076674,0,18880,0,18880,"",-72340172838076674
"IncreasedLifeUniqueDescentShield1",59692,1,15,15,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,18988,0,18988,-72340172838076674,0,0,18988,-72340172838076674,0,18988,0,18988,"",-72340172838076674
"IncreasedLifeUniqueDescentHelmet1",22243,1,8,8,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,19096,0,19096,-72340172838076674,0,0,19096,-72340172838076674,0,19096,0,19096,"",-72340172838076674
"IncreasedLifeUniqueWand4",52772,1,15,20,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,19186,0,19186,-72340172838076674,0,0,19186,-72340172838076674,0,19186,0,19186,"",-72340172838076674
"IncreasedLifeImplicitGlovesDemigods1",7763,1,20,30,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,19300,0,19300,-72340172838076674,0,0,19300,-72340172838076674,0,19300,0,19300,"",-72340172838076674
"IncreasedLifeUniqueOneHandAxe3",33171,1,10,15,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,19402,0,19402,-72340172838076674,0,0,19402,-72340172838076674,0,19402,0,19402,"",-72340172838076674
"IncreasedLifeUniqueBootsStrDex3",49261,1,10,20,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,19506,0,19506,-72340172838076674,0,0,19506,-72340172838076674,0,19506,0,19506,"",-72340172838076674
"IncreasedLifeUniqueGlovesDexInt5",51867,1,60,70,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,19612,0,19612,-72340172838076674,0,0,19612,-72340172838076674,0,19612,0,19612,"",-72340172838076674
"IncreasedLifeUniqueHelmetStrDex5",36053,1,50,70,0,0,0,0,0,0,123,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedLife",0,19718,0,19718,-72340172838076674,0,0,19718,-72340172838076674,0,19718,0,19718,"",-72340172838076674
"IncreasedMana1",16807,1,15,19,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"Beryl",1,"IncreasedMana",12,19798,12,19894,-72340172838076674,0,0,19942,-72340172838076674,0,19942,0,19942,"",-72340172838076674
"IncreasedMana2",8056,11,20,24,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"Cobalt",1,"IncreasedMana",12,20024,12,20120,-72340172838076674,0,0,20168,-72340172838076674,0,20168,0,20168,"",-72340172838076674
"IncreasedMana3",9225,17,25,29,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"Azure",1,"IncreasedMana",12,20248,12,20344,-72340172838076674,0,0,20392,-72340172838076674,0,20392,0,20392,"",-72340172838076674
"IncreasedMana4",4695,23,30,34,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"Sapphire",1,"IncreasedMana",12,20478,12,20574,-72340172838076674,0,0,20622,-72340172838076674,0,20622,0,20622,"",-72340172838076674
"IncreasedMana5",9667,29,35,39,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"Cerulean",1,"IncreasedMana",12,20708,12,20804,-72340172838076674,0,0,20852,-72340172838076674,0,20852,0,20852,"",-72340172838076674
"IncreasedMana6",1320,35,40,44,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"Aqua",1,"IncreasedMana",12,20930,12,21026,-72340172838076674,0,0,21074,-72340172838076674,0,21074,0,21074,"",-72340172838076674
"IncreasedMana7",45018,42,45,49,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"Opalescent",1,"IncreasedMana",12,21164,12,21260,-72340172838076674,0,0,21308,-72340172838076674,0,21308,0,21308,"",-72340172838076674
"IncreasedMana8",33904,51,50,54,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"Gentian",1,"IncreasedMana",12,21392,12,21488,-72340172838076674,0,0,21536,-72340172838076674,0,21536,0,21536,"",-72340172838076674
"IncreasedMana9",23162,60,55,59,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"Chalybeous",1,"IncreasedMana",12,21626,12,21722,-72340172838076674,0,0,21770,-72340172838076674,0,21770,0,21770,"",-72340172838076674
"IncreasedMana10",48153,69,60,64,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"Mazarine",1,"IncreasedMana",12,21858,12,21954,-72340172838076674,0,0,22002,-72340172838076674,0,22002,0,22002,"",-72340172838076674
"IncreasedMana11",59620,75,65,68,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"Blue",1,"IncreasedMana",12,22082,12,22178,-72340172838076674,0,0,22226,-72340172838076674,0,22226,0,22226,"",-72340172838076674
"IncreasedManaImplicitRing1",34590,2,20,25,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedMana",0,22320,0,22320,-72340172838076674,0,0,22320,-72340172838076674,0,22320,0,22320,"",-72340172838076674
"IncreasedManaImplicitArmour1",44916,1,20,25,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedMana",0,22418,0,22418,-72340172838076674,0,0,22418,-72340172838076674,0,22418,0,22418,"",-72340172838076674
"IncreasedManaUniqueAmulet1",37715,1,30,50,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedMana",0,22512,0,22512,-72340172838076674,0,0,22512,-72340172838076674,0,22512,0,22512,"",-72340172838076674
"IncreasedManaUniqueBow1",35999,1,80,100,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedMana",0,22600,0,22600,-72340172838076674,0,0,22600,-72340172838076674,0,22600,0,22600,"",-72340172838076674
"IncreasedManaUniqueTwoHandSword2",50542,1,20,30,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedMana",0,22706,0,22706,-72340172838076674,0,0,22706,-72340172838076674,0,22706,0,22706,"",-72340172838076674
"IncreasedManaUniqueQuiver1",25904,1,10,30,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedMana",0,22800,0,22800,-72340172838076674,0,0,22800,-72340172838076674,0,22800,0,22800,"",-72340172838076674
"IncreasedManaUniqueDexHelmet1",53284,1,15,30,0,0,0,0,0,0,127,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedMana",0,22900,0,22900,-72340172838076674,0,0,22900,-72340172838076674,0,22900,0,22900,"",-72340172838076674
